track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,mood
3agQa2P1Kr5YAq58nvIT8t,['Los Teen Tops'],La Gran Coleccion Del 60 Aniversario CBS - Los Teen Tops,Rock Nena Linda (Rock Pretty Baby),31,107533,0,0.525,0.641,4,-6.825,1,0.0793,0.572,0.0,0.253,0.919,95.273,4,rockabilly,0.695
2VGQ342iuqj6aSaYbyBQVJ,['Rise Against'],The Sufferer & The Witness,Prayer Of The Refugee,66,199386,0,0.198,0.977,3,-3.499,0,0.173,0.00131,4.62e-05,0.23,0.351,195.795,4,punk,0.5086666666666667
3TXxXDFsBsCDOpkvj12Fj6,['Vadim Kozin'],Velikie ispolniteli Rossii XX veka: Vadim Kozin (Deluxe Version),"Zabytoe tango, Ch. 2",0,153920,0,0.558,0.334,4,-10.404,0,0.101,0.992,0.701,0.117,0.841,99.71,4,romance,0.5776666666666667
2qy2u4LhIS8OSnnmJdvo1n,['Nelly Omar'],Nelly Omar - Desde el alma,Desde el alma,31,156920,0,0.534,0.456,4,-6.494,0,0.0595,0.928,4.73e-05,0.155,0.772,89.14,3,tango,0.5873333333333334
2eVDxPgGKdLf3qSIvhCmJB,['Sophie Pecora'],I'm Fine,I'm Fine,41,171991,0,0.792,0.588,11,-6.58,1,0.131,0.348,0.0,0.207,0.775,90.096,4,songwriter,0.7183333333333333
5Sd4nzOsmXOs5o1XEJqdYs,['Shashk Tiwari'],Itni Si Baat Hain,Itni Si Baat Hain,43,228925,0,0.377,0.71,5,-6.113,1,0.0524,0.399,0.0,0.201,0.255,143.079,4,indian,0.44733333333333336
5pdQmWZjJnZ0kuekkIsqup,"['Pelle Emil Hebsgaard', 'Aya Ingrid Alber']",Coco (Originalt Dansk Soundtrack),Forglem mig ej (vuggevise),26,69813,0,0.529,0.075,0,-19.979,1,0.0543,0.895,1.49e-06,0.115,0.236,66.354,4,disney,0.27999999999999997
7JIuqL4ZqkpfGKQhYlrirs,['Paramore'],Brand New Eyes,The Only Exception,74,267653,0,0.452,0.563,4,-6.607,1,0.0272,0.144,0.0,0.143,0.209,137.715,3,emo,0.408
0G2qJ6yEYNqIVZLaLFhum1,['The Smith Street Band'],More Scared Of You Than You Are Of Me,25,27,248146,1,0.191,0.928,1,-3.051,1,0.0736,0.018,1.07e-05,0.16,0.601,156.139,4,garage,0.5733333333333334
5TX9vLC0E0ABNOBVBDtbzC,"['Zedd', 'Kehlani']",pov: it's 2019,Good Thing,0,210901,1,0.693,0.565,1,-3.854,0,0.0378,0.396,0.0,0.0409,0.588,185.916,3,german,0.6153333333333334
2V537OxDXUuUnFczK7MoEb,"['Olivia Lobato', 'Björn Holmgren']",LUGNA LÅTAR,Haglar,2,189683,0,0.709,0.77,5,-5.422,1,0.0357,0.0909,0.0,0.725,0.539,129.013,4,swedish,0.6726666666666667
29Ow3vHlsyZnCVIkDWu9sH,"['MYRNE', 'JPB', 'Yung Fusion']",NCS: The Best of 2016,Feels Right,27,199187,0,0.447,0.948,9,-2.503,0,0.307,0.053,8.68e-05,0.882,0.677,89.928,4,dubstep,0.6906666666666667
12cG3BUpk6PzLAzWK0mryO,['Red Hot Chili Peppers'],Alternative Rock Mixtape,By the Way,2,215666,0,0.441,0.986,0,-2.466,1,0.116,0.038,0.000781,0.0998,0.184,123.974,4,rock,0.537
3DSnrvJEvNXDDd93BHOCW6,['Rob Cantor'],Disney Junior Music: Lullabies Vol. 2,A Great Ballerina,32,82550,0,0.573,0.315,9,-13.191,1,0.0415,0.888,0.879,0.122,0.362,163.972,3,disney,0.4166666666666667
4ELGoHY7cG7GDRSW28lymj,['Александр Цфасман'],В парке Чаир,Неудачное свидание,0,190589,0,0.544,0.686,10,-8.084,1,0.159,0.903,0.0126,0.204,0.872,181.066,4,romance,0.7006666666666667
2eJe8tEzBfIFi8OvVv576t,"['Roni Size', 'Reprazent']",New Forms (20th Anniversary Edition),Heroes,15,394933,0,0.586,0.821,4,-5.52,0,0.0823,0.101,0.00583,0.699,0.638,160.054,4,breakbeat,0.6816666666666666
0B52FTK1sTf84zLxHWWPTv,['Luiz Melodia'],Ressaquinha,O menino,0,159880,0,0.543,0.784,5,-7.53,1,0.112,0.345,0.0,0.22,0.966,112.489,4,mpb,0.7643333333333334
5Nu5Uyoauauy9LFePYL1Z3,['ODESZA'],A Moment Apart,Late Night,59,228154,0,0.612,0.628,2,-6.754,1,0.0752,0.0358,0.00898,0.193,0.434,125.043,4,chill,0.5579999999999999
3UygY7qW2cvG9Llkay6i1i,['Evanescence'],Fallen,Going Under,73,214946,0,0.37,0.858,11,-4.885,0,0.0545,0.00815,2.12e-05,0.229,0.464,175.077,4,metal,0.564
40LQiUUUKXVGyNs09lHVjW,['Hinder'],Extreme Behavior,Lips Of An Angel,73,261853,0,0.476,0.736,2,-5.38,1,0.0343,0.0217,1.08e-06,0.203,0.251,129.084,4,alternative,0.4876666666666667
2N6LI6WgYZl7BQxlqBronc,['Rygin King'],Star Life,Star Life,20,161053,1,0.661,0.606,9,-8.401,0,0.359,0.55,0.0,0.0866,0.769,137.542,5,j-dance,0.6786666666666666
5AhcUnnbNDKR9WDPvnx9Uz,['Bucovina'],Duh,Vuiet De Negru Izvor,18,138200,0,0.372,0.796,7,-5.632,1,0.0299,2.13e-06,0.732,0.0316,0.152,178.07,4,black-metal,0.44
1jLsirPDkUS2g4gnkYua58,"['Alan Walker', 'Julie Bergan', 'K-391', 'SEUNGRI']",Ignite,Ignite,71,210288,0,0.681,0.864,8,-4.3,0,0.116,0.0208,3.98e-06,0.192,0.479,90.008,4,house,0.6746666666666666
32yHd903J5GbnZasbvvRRX,"['Sergei Lemeshev', 'Лариса Авдеева', 'Boris Khaikin', 'Оркестр Большого театра']","Tchaikovsky: Eugene Onegin, Op. 24","Eugene Onegin, Op. 24, Act I Scene 1: No. 6b, Lensky's Arioso ""Ya lyublyu Vas. Ya lyublyu Vas, Olga""",4,190351,0,0.248,0.196,4,-15.16,1,0.066,0.96,2.25e-06,0.14,0.159,178.019,5,romance,0.20099999999999998
58JlXYv5pJOuT1ng9qmn3h,['Jorge Ben Jor'],Acústico Jorge Ben Jor A + B (Ao Vivo),Jorge De Capadócia - Ao Vivo,35,433400,0,0.654,0.611,11,-9.635,0,0.0318,0.254,1.01e-05,0.731,0.61,109.678,4,samba,0.625
701t1mDGIDbk99rASKJGFV,"[""Cameron's Bedtime Classics""]",Dreamy Piano,Resting,20,239013,0,0.738,0.0832,0,-16.842,1,0.0978,0.993,0.913,0.108,0.636,76.008,3,disney,0.4857333333333333
6W7kYi6ZfTYK9LLQQe2OM4,['Shiritsu Ebisu Chugaku'],穴空,スーパーヒーロー,22,268853,0,0.447,0.962,6,-1.338,1,0.083,0.063,0.000219,0.153,0.298,172.021,4,j-idol,0.5690000000000001
3KmNFfvM2EyGdNPwDDJCp7,['Marilyn Manson'],Mechanical Animals,Great Big White World,49,301360,1,0.38,0.727,8,-7.397,1,0.0376,4.1e-05,0.186,0.0949,0.115,165.85,4,industrial,0.4073333333333333
1bIVmiUEh4DhYduq6TlSOJ,['Winona Oak'],Mellow Adult Pop,Piano in the Sky,0,190253,0,0.501,0.309,7,-10.192,0,0.0398,0.864,1.52e-06,0.102,0.0813,91.885,4,swedish,0.29710000000000003
6MTd61g9zq6CB1FnJydjEb,['The Archies'],Everything's Archie,Sugar Sugar,69,167213,0,0.757,0.725,2,-7.259,1,0.0275,0.399,0.0,0.108,0.965,122.439,4,r-n-b,0.8156666666666667
0tcDhdxX7DVeuqhHCJqWuR,['Ashu Shukla'],Tumhare Aane Se (Reprise),Tumhare Aane Se (Reprise),34,211800,0,0.595,0.209,3,-12.693,1,0.033,0.912,0.0,0.111,0.347,100.187,4,songwriter,0.3836666666666666
6kZfjIUmJqQAosGKyOcOIk,"['Jacky Cheung', 'Anita Mui']",他在那裡,"相愛很難 - 電影""男人四十""歌曲",52,223253,0,0.495,0.559,0,-8.888,1,0.047,0.613,0.0,0.141,0.322,134.508,4,cantopop,0.4586666666666667
5hff5RQeE84pznOt8WEWeO,['Anne-Marie'],Birthday,Birthday,61,181466,0,0.609,0.785,11,-3.32,1,0.0891,0.0502,0.0,0.171,0.756,151.995,4,house,0.7166666666666668
3oOobr7Hl5i3USVJxqRHYv,['George Jones'],The Essential George Jones,The Door,14,161626,0,0.358,0.298,7,-12.179,1,0.0274,0.904,6.39e-05,0.169,0.462,89.243,4,honky-tonk,0.37266666666666665
1PyEDTz3PM0FoXb36KIYZ0,"['buller', 'LKN', 'Grayuboi']",Oljud 2,Mulle Meck,34,160210,1,0.841,0.661,8,-8.333,1,0.188,0.474,0.000322,0.276,0.533,97.992,4,goth,0.6783333333333333
4hgxtjaMPJh5OW8HuoBsFQ,['Comaduster'],FiXT Presents: Sinister Sounds,Far From Any Road,5,274285,0,0.544,0.49,2,-10.438,1,0.0395,0.0125,0.541,0.109,0.172,87.505,4,idm,0.40199999999999997
63cvMijMjlzaFq6P8HVl8U,['Pete Bernhard'],Straight Line,Warning,13,224920,0,0.581,0.518,9,-9.213,1,0.054,0.305,0.0,0.138,0.504,153.624,4,honky-tonk,0.5343333333333333
4Y9x59A25BP1UHfGUhG6hM,['The Baseballs'],Game Day (Deluxe Edition),Diamonds,26,178803,0,0.691,0.788,6,-5.552,0,0.0884,0.548,0.0,0.12,0.864,110.018,4,rockabilly,0.781
1fJFuvU2ldmeAm5nFIHcPP,['blink-182'],Take Off Your Pants And Jacket,First Date,77,171533,0,0.579,0.928,0,-4.344,1,0.0411,0.000715,0.0,0.18,0.882,95.594,4,punk,0.7963333333333334
6Fvdk2eTzxEa9JsUUa1kP2,"['Palash Sen', 'Euphoria']",Phir Dhoom,Maaeri,48,332733,0,0.389,0.586,8,-5.235,1,0.0452,0.537,0.0,0.177,0.419,77.984,4,indie,0.4646666666666666
1TjPXkgQ2B9dW3z5nGSgeH,['Arne Qvick'],Gamla fina svensktoppar,Rosen,37,188026,0,0.614,0.433,2,-10.013,1,0.0332,0.752,0.0,0.301,0.782,86.76,4,swedish,0.6096666666666667
5j8hhWf7dxILKgMsRSScbM,['Zoé'],Alternativo diferente latino,Poli / Love - En Vivo,0,256359,0,0.553,0.722,7,-7.794,1,0.0327,0.101,2.83e-05,0.958,0.257,91.267,4,latin,0.5106666666666667
1UziEYXfrQBEgvvu1XBIRR,['陳美玲'],Pat Chan,刀山火海,21,206666,0,0.666,0.62,8,-9.431,1,0.0488,0.11,2.52e-06,0.496,0.646,144.925,4,cantopop,0.644
43F49A8ReVXhH7l0jGMViS,['The Crystal Method'],Vegas,Busy Child,45,445000,0,0.656,0.888,10,-7.137,0,0.0423,0.0153,0.0369,0.227,0.68,125.02,4,breakbeat,0.7413333333333334
2r6CFJkVCM9IlclxES9tI2,['Mrs. GREEN APPLE'],TOKYO - HALLOWEEN -,WanteD! WanteD!,0,217386,0,0.559,0.806,0,-2.461,1,0.05,0.0251,0.0,0.0433,0.633,160.021,4,j-pop,0.666
6BYh2zfUosAqaZRMTRlmnh,['Don Omar'],Halloween con perreito,Guaya Guaya,0,194013,0,0.787,0.872,9,-2.117,1,0.143,0.0067,0.000193,0.136,0.696,92.025,4,reggae,0.785
6AgN8BrRPwYj2EH1QziDVN,['Darci'],Won't,Won't,58,186748,0,0.791,0.539,0,-6.223,1,0.0321,0.0996,4.01e-05,0.105,0.375,107.964,4,soul,0.5683333333333334
5Bo0ayLXkp6ttsjCWJvOHJ,['Fresno'],Redenção,Uma Música,44,194040,0,0.606,0.921,1,-3.111,1,0.0299,0.0479,0.0,0.106,0.681,125.073,4,r-n-b,0.7360000000000001
4f8mIikzaT5Aw3tV5ftwvL,"['J Balvin', 'Bad Bunny']",El perreo es el futuro,LA CANCIÓN,0,242573,0,0.756,0.646,7,-5.795,1,0.319,0.152,1.81e-05,0.108,0.429,176.088,4,latin,0.6103333333333334
3jTavhTXfWlnu8zsn9NCAY,['Modern Talking'],Ready For Romance,Angie's Heart,47,219333,0,0.694,0.823,4,-9.892,0,0.0354,0.426,1.71e-06,0.297,0.854,116.971,4,synth-pop,0.7903333333333333
4HdgVPtv5InLE5QELqUxNC,['Rare Earth'],(60's) Sixties Collected Volume 2,Get Ready - Single Version,0,172200,0,0.641,0.938,0,-5.118,1,0.0279,0.00964,0.0155,0.12,0.967,134.741,4,psych-rock,0.8486666666666666
6RTWC9YIPsoQpLJNDLTrBL,['Billy Joel'],Live at Yankee Stadium,"I Go to Extremes - Live at Yankee Stadium, Bronx, NY - June 1990",37,282826,0,0.378,0.956,5,-3.822,1,0.13,0.137,6.04e-06,0.856,0.286,130.638,4,piano,0.54
1m37Hf4mCV6XoGA1AuSfR9,['Moğollar'],Moğollar'94,Dinleyiverin Gayri,38,235199,0,0.768,0.485,1,-13.449,0,0.0685,0.142,1.92e-06,0.269,0.838,115.866,4,turkish,0.6970000000000001
6adjXENHRzh4uyVziFlVGm,['Maribou State'],Kingdoms In Colour,Beginner's Luck,58,268027,0,0.561,0.573,8,-10.104,0,0.0488,0.606,0.854,0.218,0.243,81.979,4,garage,0.4589999999999999
7ltXz5dHFBNpIyT7RxSSVY,"['Thomas Gold', 'Jillian Edwards']",Revelation (Part 1),Magic,27,170502,0,0.629,0.882,8,-5.231,1,0.0449,0.0502,0.000584,0.0971,0.436,105.004,4,techno,0.649
0Rv8J2jCczm7nxMurGBIcG,['Godsmack'],Halloween Spooky Party 2022,Vampires,0,227240,0,0.486,0.843,7,-6.085,1,0.0635,7.21e-05,0.682,0.0709,0.412,90.016,4,alt-rock,0.5803333333333333
5KAI6nfg3wQRmtwJ0PPaEW,['Mika Nakashima'],雪の華15周年記念ベスト盤 BIBLE,KISS OF DEATH(Produced by HYDE),60,250200,0,0.544,0.908,5,-3.174,1,0.0743,0.000776,0.0,0.366,0.192,122.037,4,j-pop,0.5479999999999999
1Ytgo9ipdlTsf6wlg6sXf3,['告五人'],運氣來得若有似無,在這座城市遺失了你 (戲劇《他們創業的那些鳥事》插曲),60,357093,0,0.46,0.297,9,-8.785,1,0.0309,0.692,0.000318,0.107,0.125,180.095,4,mandopop,0.294
5HMhCuc9L0z4XGwfNS4YpQ,['Slayer'],Soundtrack To The Apocalypse (Deluxe Version),New Faith,29,185826,1,0.25,0.992,6,-2.926,1,0.202,0.000878,0.000879,0.0948,0.158,88.336,4,death-metal,0.4666666666666666
4O0TO5xWlEKH8Aqo0YvCTT,['CoComelon'],Nursery Rhymes by CoComelon,Johny Johny Yes Papa,44,110031,0,0.932,0.194,9,-15.76,1,0.047,0.552,0.0,0.0919,0.942,119.965,4,children,0.6893333333333334
4VKUXothA6xoivFiep1gLv,['Seringai'],Seperti Api,Persetan,33,203579,0,0.59,0.958,6,-6.203,1,0.054,0.0113,0.667,0.138,0.409,95.124,4,hardcore,0.6523333333333333
7HS7bD1nAWG0CzigkPX7vN,['Counting Crows'],Fiesta temática 90s,Mr. Jones,0,272733,0,0.571,0.836,0,-5.556,1,0.0371,0.194,4.09e-06,0.182,0.73,141.612,4,alternative,0.7123333333333334
1pLKHyfC7VPp7NPJqwxzMp,['Paradox'],Hustle 2.0,Gang wale munde,57,153000,0,0.584,0.76,9,-6.509,1,0.296,0.0532,0.0,0.109,0.327,79.826,4,hip-hop,0.5569999999999999
5arxLUQAWup1Gnix2hBLoQ,['Narcosis'],Primera Dosis,Yo No Quiero,13,143859,0,0.413,0.883,2,-7.381,0,0.0577,0.26,1.78e-05,0.112,0.361,89.768,4,grindcore,0.5523333333333333
1uxu5LvEtoCzhA1PHhP2pr,"['Noisia', 'Halogenix']",Closer,Wordless,40,346720,0,0.457,0.637,1,-5.006,1,0.0405,0.00626,0.878,0.0971,0.035,171.995,4,breakbeat,0.37633333333333335
2tkuLIkwcEBPr6PICqAaf8,['Don Omar'],Feliz Cumpleaños con Perreo,Guaya Guaya,0,194013,0,0.787,0.872,9,-2.117,1,0.143,0.0067,0.000193,0.136,0.696,92.025,4,reggaeton,0.785
7yaHIGNfsdw9OMKkT5URwF,['Stormerz'],Hardstyle The Ultimate Collection Best Of 2019,Mistakes,19,232000,1,0.503,0.889,1,-4.608,0,0.0368,0.0149,0.00186,0.199,0.301,149.934,4,hardstyle,0.5643333333333332
5KOeXkrWeMFm5VnyeUglk2,['Fathomsong'],Effervescence,Fields of Tailgrass,28,165000,0,0.525,0.105,9,-20.978,1,0.0628,0.914,0.802,0.129,0.173,106.669,4,guitar,0.26766666666666666
1N3msh9xocYmWok64CbG3y,['Totální nasazení'],25 Let Černobílý Svět,Oceloví Ptáci,35,136640,1,0.64,0.729,7,-4.427,1,0.241,0.332,0.00256,0.0934,0.942,172.124,4,punk-rock,0.7703333333333333
2hJtYiDfwn57achG9nuiyl,['Chris Tomlin'],Arriving,Unfailing Love,40,239973,0,0.599,0.647,8,-5.846,1,0.0257,0.395,0.0,0.129,0.52,141.93,4,world-music,0.5886666666666667
5kedtQp5DHelZuobA5ufwy,['Shannon & The Clams'],Gone by the Dawn,How Long,25,225610,0,0.362,0.462,7,-11.32,1,0.0376,0.297,0.00121,0.0954,0.0895,112.811,4,garage,0.30450000000000005
55StmbuyP1BpcMeQHoERxE,['Charlie Brown Jr.'],Chegou Quem Faltava - Versão do Chorão (Ao Vivo),Pontes Indestrutíveis - Ao Vivo - Chegou Quem Faltava,35,179071,0,0.543,0.883,2,-6.437,1,0.107,0.00547,0.00652,0.422,0.271,93.061,4,hard-rock,0.5656666666666667
11C22pEpoh1voyOsZ1SdkX,['Whitesnake'],Maintain Your Mojo,Fool for Your Loving,1,258146,0,0.586,0.906,0,-8.235,1,0.0564,0.000837,0.019,0.0958,0.748,122.133,4,metal,0.7466666666666667
4T8cbopq3M4XGOB4dwRLOB,['Hush Little Baby'],Little Baby Nursery Rhymes,Hush Little Baby,44,82105,0,0.668,0.21,5,-11.714,1,0.0374,0.938,0.0,0.102,0.323,113.996,3,children,0.4003333333333334
73QyyUMMvtNELmULI4FOsp,"['Sigala', 'Rita Ora']",You for Me,You for Me,73,175435,0,0.733,0.886,2,-1.856,0,0.0426,0.0481,1.81e-06,0.191,0.696,126.031,4,house,0.7716666666666666
2NQ9c78cqdeKegSDRSttcj,"['Bidê ou Balde', 'Renato Borghetti']",Eles São Assim. E Assim Por Diante.,Mesmo Que Mude,43,288613,0,0.589,0.766,9,-4.466,1,0.0295,0.0112,0.0,0.109,0.709,142.012,4,brazil,0.6880000000000001
0oE3Txaoz81bIsuiF1IPC9,['Miki Imai'],IMAI MIKI from 1986,PRIDE,46,363000,0,0.662,0.524,3,-6.707,1,0.0253,0.444,2.88e-06,0.198,0.338,110.964,4,j-pop,0.508
5SiENLNplsuj9uC7GFOPbp,['Attaque 77'],Antihumano,La Gente Que Habla Sola,41,318253,0,0.439,0.773,0,-2.764,1,0.0311,0.0301,0.0,0.14,0.593,136.953,4,punk-rock,0.6016666666666667
37Jc6IK91j87bVDijAgatF,"['Wolfgang Amadeus Mozart', 'Danielle Laval']",Mozart - A Classical Dawn,"12 Variations on a Minuet by J.C. Fischer in C, K.179: 4. Variation III",4,91664,0,0.304,0.0925,0,-27.578,1,0.0464,0.992,0.91,0.14,0.896,153.84,5,classical,0.43083333333333335
3QQjfFpoCa8qIDXfg8DaBQ,['Norah Jones'],Desayuno en calma,Come Away With Me,0,197453,0,0.354,0.126,0,-13.818,1,0.0323,0.87,0.0,0.151,0.17,80.567,4,jazz,0.21666666666666667
1FEK9V9GKsIdMHo1Ii0oow,['10 Years'],Feeding The Wolves,Shoot It Out,30,199680,0,0.468,0.882,6,-3.906,1,0.0636,0.00347,1.57e-06,0.372,0.327,164.035,4,grunge,0.559
5x7Oxaa9EEIx9nw17CC5yW,['B.B. King'],Indianola Mississippi Seeds,Chains And Things,57,293733,0,0.56,0.241,4,-15.385,0,0.0314,0.593,0.195,0.122,0.341,79.537,4,blues,0.3806666666666667
3UeMh2Mra28eDCSJjylBPc,"['Flo Rida', 'Sage The Gemini', 'Lookas']",Energy Hip Hop,GDFR,0,190185,0,0.657,0.827,5,-4.034,1,0.0736,0.000698,0.0053,0.065,0.69,145.887,4,dance,0.7246666666666667
572GakOVkoIZvOGXcgofFO,['Feid'],Esto me suena a Farra,Feliz Cumpleaños Ferxxo,2,155960,0,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,reggaeton,0.6669999999999999
1hLRoUONVzeTkWZT7pCuvs,['Judy Garland'],Rockin' Around The Christmas Tree 2022,Have Yourself A Merry Little Christmas,0,165026,0,0.23,0.163,6,-14.909,1,0.0351,0.97,0.00424,0.262,0.102,102.777,3,jazz,0.165
10NxGnsyqTf2MVXthGnKQf,"[""I'm With Her""]",Johnny Cash: Forever Words Expanded,Chinky Pin Hill,23,205400,0,0.436,0.232,7,-11.736,1,0.0324,0.937,0.00475,0.096,0.278,145.978,4,bluegrass,0.31533333333333335
6MQiGSt5jFsWSmRYL09zTE,['Casper Esmann'],Spring Wind (Clannad),Spring Wind (Clannad),32,208000,0,0.556,0.418,7,-12.739,1,0.0392,0.714,0.802,0.104,0.528,85.626,4,guitar,0.5006666666666667
2XMR09PHSSWKGaSLG7hvV1,['Dalva De Oliveira'],Bandeira Branca,Bandeira Branca,37,171960,0,0.405,0.717,5,-6.322,0,0.0705,0.137,0.0,0.369,0.812,116.837,4,samba,0.6446666666666666
6gZVQvQZOFpzIy3HblJ20F,['Alice In Chains'],Facelift,Man in the Box,75,285200,1,0.355,0.791,8,-7.565,1,0.0453,0.00045,0.0,0.0969,0.758,106.392,4,alt-rock,0.6346666666666666
0Q24mg3fSrFI12AIqF43JL,['Frejat'],Dose Dupla Frejat,Segredos,45,233533,0,0.581,0.731,7,-5.189,1,0.0289,0.192,0.0,0.405,0.579,127.582,4,mpb,0.6303333333333333
1ME8Thb5mDmBYTI3I5f3uJ,['ZABO'],Breathe,Breathe,55,199200,0,0.561,0.547,5,-5.345,0,0.0825,0.0622,0.874,0.149,0.202,99.982,4,club,0.4366666666666667
4JsjeOfvN5zzni6LVw4yLl,"['Annie Lennox', ""African Children's Choir""]",Weihnachtslieder 2022,Universal Child,0,254320,0,0.516,0.172,0,-12.172,1,0.0264,0.767,0.0,0.113,0.152,78.018,4,singer-songwriter,0.27999999999999997
4Fy1QMRB2OSE6IUk90y05z,['Mayck & Lyan'],Chuva no Pantanal,Chuva no Pantanal,50,199821,0,0.617,0.67,2,-6.552,0,0.0352,0.668,0.0,0.685,0.478,112.028,3,sertanejo,0.5883333333333333
2RaA6kIcvomt77qlIgGhCT,['Judas Priest'],British Steel,Breaking the Law,72,153840,0,0.362,0.961,2,-5.664,1,0.0857,0.024,9.35e-06,0.159,0.491,164.019,4,hard-rock,0.6046666666666667
29jgGuRFQajEQfphbDQWJZ,['René van Kooten'],Beste Zangers Musical 2020,I Don't Know How to Love Him,18,200551,0,0.551,0.249,5,-12.054,1,0.0282,0.373,0.0,0.137,0.109,112.031,4,disney,0.303
6V1HxUCEpwj3NUrsbWk60J,"['Congo Natty', 'Rebel MC', 'Tenor Fly', 'Top Cat', 'General Levy', 'Tippa Irie', 'Sweetie Irie', 'Daddy Freddy', 'Benny Page']",Aries & Kelvin 373 present Born On Road x Jungle Cakes - Welcome To The Jungle (DJ Mix),UK Allstars - Congo Natty Meets Benny Page Remix - Mixed,16,59325,0,0.629,0.932,7,-7.291,1,0.277,0.0762,2.5e-06,0.17,0.699,88.969,4,drum-and-bass,0.7533333333333333
0UslQkGA803izTITbDtZoa,"['June Anderson', 'Raul Gimenez', 'Kathryn Bouleyn', 'Alessandro Corbelli', 'Nina Walker']",Rossini: Soirées Musicales,La Pastorella delle Alpi,20,150000,0,0.571,0.0359,0,-21.715,1,0.077,0.982,8.86e-05,0.128,0.28,65.155,4,opera,0.29563333333333336
5hnGly9RuGiixupoVrLTNI,"['Bad Bunny', 'Drake']",New Pop Icons,MIA,0,210367,0,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.061,4,reggaeton,0.5046666666666666
5j9rPqhsxgh8ZTSWeflHhq,['Cri-Cri'],Las 100 Clásicas de Cri Cri Vol. 1,El Perrito - Remasterizado,35,145000,0,0.582,0.256,0,-9.549,1,0.0354,0.78,0.0,0.135,0.473,108.539,4,children,0.437
3rSfezYjwoSDSKDP3JZkng,['Sarah Connor'],Rock Christmas 2022 - The Very Best Of,Christmas In My Heart,0,288440,0,0.649,0.517,9,-5.227,0,0.0273,0.54,0.0,0.0601,0.185,119.968,4,german,0.4503333333333333
6hwQ69v7VbPhTTR2fOtYX7,['The Offspring'],Conspiracy Of One,Want You Bad,72,202573,0,0.491,0.966,4,-4.28,1,0.0538,5.59e-05,0.0,0.307,0.614,105.544,4,ska,0.6903333333333332
0TZejo18HlJ86OrWNsXKnw,['Strawberry Guy'],Mrs Magic,Mrs Magic,77,208500,0,0.471,0.634,8,-7.406,1,0.031,0.159,0.365,0.374,0.366,132.542,4,indie-pop,0.49033333333333334
4QBuC8RxPzFPHPryVdnF0m,['Fitz and The Tantrums'],All Out Alternative,HandClap,0,193253,0,0.634,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.957,4,indie-pop,0.7283333333333334
1xeJGNdKyEqqhWfkR31jM2,['Los Caligaris'],Circología,Aunque No Quiero,48,215626,0,0.605,0.79,7,-5.675,1,0.0348,0.0229,0.0,0.0955,0.644,141.819,4,ska,0.6796666666666668
2cSKGtyDddIwiSe5EhWAtW,['Fitz and The Tantrums'],20's Rock,I Just Wanna Shine,0,207925,0,0.705,0.918,6,-2.771,0,0.0678,0.0405,0.000106,0.0803,0.537,92.513,4,alternative,0.7200000000000001
2JVkbbkS4KcOMDpOQbEp1p,['Grupo Fundo De Quintal'],Palco Iluminado,Não Tem Menos Semelhante,43,252866,0,0.601,0.676,2,-6.838,1,0.0308,0.366,0.0,0.206,0.814,143.122,4,samba,0.6970000000000001
6IGykDZjjxbKwliRT37omm,['Penny Jayne Black'],Early Works,Fire in My Belly,28,166944,0,0.594,0.67,2,-5.501,0,0.0261,0.0855,0.0,0.359,0.424,87.041,4,british,0.5626666666666666
7baQa5vlB6cwUMOAW6sbD4,"['WE ARE FURY', 'Jordan Tariff']",DUALITY,Animals,37,139034,0,0.603,0.707,0,-5.667,1,0.0355,0.0253,1.75e-06,0.381,0.293,144.971,4,dubstep,0.5343333333333333
7AKxbxzkxm2ERWrd1ggniO,['Ichiko Aoba'],Asleep Among Endives,Asleep Among Endives,58,306243,0,0.451,0.0318,0,-19.933,0,0.0421,0.983,0.0532,0.0989,0.148,123.985,4,acoustic,0.21026666666666669
2A17TySL9lcoRTA28w9yfB,"['Shakira', 'Carlinhos Brown']","The 2014 FIFA World Cup Official Album: One Love, One Rhythm",La La La (Brazil 2014) (feat. Carlinhos Brown),62,197680,0,0.783,0.806,11,-5.449,1,0.0763,0.179,0.000113,0.341,0.576,127.98,4,latin,0.7216666666666667
4NnWuGQujzWUEg0uZokO5M,['The Cure'],"Kiss Me, Kiss Me, Kiss Me",Just Like Heaven,73,212013,0,0.437,0.94,9,-6.946,1,0.0426,0.0524,0.000573,0.222,0.48,151.417,4,punk,0.619
67RXcunSfFbRKLxo3JjlPs,"['Maur', 'Goodboys']",Salvation,Salvation,57,187320,0,0.564,0.868,5,-6.839,0,0.0433,0.0012,6.12e-05,0.212,0.272,125.045,4,groove,0.568
3crEgyJirvORcdm3uLhynF,['Titãs'],Domingo,Domingo,39,244533,0,0.482,0.939,7,-3.779,1,0.0395,0.000433,0.00569,0.343,0.961,144.77,4,hard-rock,0.7939999999999999
